Power plant;HV-B Station;HV-A Station;LV Station;Company;Individual;Capacity;Load
1;-;-;232;-;1257869;-;3784
1;-;-;232;-;1257870;-;5419
1;-;-;232;-;1257871;-;4785
1;-;-;232;-;1257872;-;4189
1;-;-;232;-;1257873;-;4904
1;-;-;232;-;1257874;-;4702
1;-;-;232;-;1257875;-;3795
1;-;-;232;-;1257876;-;4221
1;-;-;232;-;1257877;-;4023
1;-;-;232;-;1257878;-;4840
1;-;-;232;-;1257879;-;5256
1;-;-;232;-;1257880;-;4201
1;-;-;232;-;1257881;-;5352
1;-;-;232;-;1257882;-;5113
1;-;-;232;-;1257883;-;4941
1;-;-;232;-;1257884;-;5537
1;-;-;232;-;1257885;-;5294
1;-;-;232;-;1257886;-;4017
1;-;-;232;-;1257887;-;5182
1;-;-;232;-;1257888;-;4707
1;-;-;232;-;1257889;-;4755
1;-;-;232;-;1257890;-;3793
1;-;-;232;-;1257891;-;5452
1;-;-;232;-;1257892;-;5443
1;-;-;232;-;1257893;-;5224
1;-;-;232;-;1257894;-;5497
1;-;-;232;-;1257895;-;5154
1;-;1;233;-;-;575197;-
1;-;-;233;1545;-;-;14585
1;-;-;233;1546;-;-;13607
1;-;-;233;1547;-;-;11866
1;-;-;233;1548;-;-;14033
1;-;-;233;1549;-;-;15724
1;-;-;233;1550;-;-;13325
1;-;-;233;1551;-;-;14580
1;-;-;233;-;1257896;-;4316
1;-;-;233;-;1257897;-;5430
1;-;-;233;-;1257898;-;4568
1;-;-;233;-;1257899;-;3877
1;-;-;233;-;1257900;-;4845
1;-;-;233;-;1257901;-;4768
1;-;-;233;-;1257902;-;4408
1;-;-;233;-;1257903;-;4753
1;-;-;233;-;1257904;-;5402
1;-;-;233;-;1257905;-;5054
1;-;-;233;-;1257906;-;4123
1;-;-;233;-;1257907;-;4524
1;-;-;233;-;1257908;-;4310
1;-;-;233;-;1257909;-;4801
1;-;-;233;-;1257910;-;5284
1;-;-;233;-;1257911;-;5104
1;-;-;233;-;1257912;-;4102
1;-;-;233;-;1257913;-;3794
1;-;-;233;-;1257914;-;4906
1;-;-;233;-;1257915;-;4056
1;-;-;233;-;1257916;-;3903
1;-;-;233;-;1257917;-;3935
1;-;-;233;-;1257918;-;3822
1;-;-;233;-;1257919;-;4071
1;-;-;233;-;1257920;-;5257
1;-;-;233;-;1257921;-;4261
1;-;-;233;-;1257922;-;4350
1;-;-;233;-;1257923;-;4550
1;-;-;233;-;1257924;-;4940
1;-;-;233;-;1257925;-;3938
1;-;-;233;-;1257926;-;4765
1;-;-;233;-;1257927;-;3825
1;-;-;233;-;1257928;-;4807
1;-;1;234;-;-;887868;-
1;-;-;234;1552;-;-;15043
1;-;-;234;1553;-;-;11690
1;-;-;234;1554;-;-;13624
1;-;-;234;1555;-;-;11993
1;-;-;234;1556;-;-;15612
1;-;-;234;1557;-;-;13315
1;-;-;234;1558;-;-;14814
1;-;-;234;-;1257929;-;3897
1;-;-;234;-;1257930;-;5074
1;-;-;234;-;1257931;-;3796
1;-;-;234;-;1257932;-;3949
1;-;-;234;-;1257933;-;4784
1;-;-;234;-;1257934;-;5634
1;-;-;234;-;1257935;-;5336
1;-;-;234;-;1257936;-;3776
1;-;-;234;-;1257937;-;3930
1;-;-;234;-;1257938;-;4644
1;-;-;234;-;1257939;-;4871
1;-;-;234;-;1257940;-;5184
1;-;-;234;-;1257941;-;4104
1;-;-;234;-;1257942;-;5558
1;-;-;234;-;1257943;-;4809
1;-;-;234;-;1257944;-;4195
1;-;-;234;-;1257945;-;4015
1;-;-;234;-;1257946;-;5600
1;-;-;234;-;1257947;-;4705
1;-;-;234;-;1257948;-;4760
1;-;-;234;-;1257949;-;4808
1;-;-;234;-;1257950;-;4211
1;-;-;234;-;1257951;-;5015
1;-;-;234;-;1257952;-;4856
1;-;-;234;-;1257953;-;4053
1;-;-;234;-;1257954;-;4542
1;-;-;234;-;1257955;-;5112
1;-;-;234;-;1257956;-;3991
1;-;-;234;-;1257957;-;4314
1;-;-;234;-;1257958;-;5197
1;-;-;234;-;1257959;-;4985
1;-;-;234;-;1257960;-;5349
1;-;-;234;-;1257961;-;5361
1;-;-;234;-;1257962;-;4233
1;-;-;234;-;1257963;-;5162
1;-;-;234;-;1257964;-;4775
1;-;-;234;-;1257965;-;4650
1;-;-;234;-;1257966;-;5209
1;-;-;234;-;1257967;-;3997
1;-;-;234;-;1257968;-;5442
1;-;-;234;-;1257969;-;4932
1;-;-;234;-;1257970;-;4763
1;-;1;235;-;-;770351;-
1;-;-;235;1559;-;-;11018
1;-;-;235;1560;-;-;12396
1;-;-;235;1561;-;-;11538
1;-;-;235;1562;-;-;14259
1;-;-;235;1563;-;-;16200
1;-;-;235;-;1257971;-;4114
1;-;-;235;-;1257972;-;4865
1;-;-;235;-;1257973;-;5456
1;-;-;235;-;1257974;-;4633
1;-;-;235;-;1257975;-;4347
1;-;-;235;-;1257976;-;3825
1;-;-;235;-;1257977;-;3900
1;-;-;235;-;1257978;-;5495
1;-;-;235;-;1257979;-;5609
1;-;-;235;-;1257980;-;5288
1;-;-;235;-;1257981;-;5528
1;-;-;235;-;1257982;-;4597
1;-;-;235;-;1257983;-;5356
1;-;-;235;-;1257984;-;4573
1;-;-;235;-;1257985;-;4786
1;-;-;235;-;1257986;-;4078
1;-;-;235;-;1257987;-;3896
1;-;-;235;-;1257988;-;4380
1;-;-;235;-;1257989;-;4680
1;-;-;235;-;1257990;-;5611
1;-;-;235;-;1257991;-;4752
1;-;-;235;-;1257992;-;4927
1;-;-;235;-;1257993;-;4573
1;-;-;235;-;1257994;-;4717
1;-;-;235;-;1257995;-;5296
1;-;-;235;-;1257996;-;4860
1;-;-;235;-;1257997;-;4300
1;-;-;235;-;1257998;-;3878
1;-;-;235;-;1257999;-;5066
1;-;-;235;-;1258000;-;5571
1;-;-;235;-;1258001;-;3781
1;-;-;235;-;1258002;-;4895
1;-;-;235;-;1258003;-;5497
1;-;-;235;-;1258004;-;5369
1;-;-;235;-;1258005;-;3892
1;-;-;235;-;1258006;-;5239
1;-;-;235;-;1258007;-;4348
1;-;-;235;-;1258008;-;4942
1;-;-;235;-;1258009;-;4602
1;-;-;235;-;1258010;-;4328
1;-;-;235;-;1258011;-;4921
1;-;-;235;-;1258012;-;4012
1;-;-;235;-;1258013;-;5508
1;-;-;235;-;1258014;-;5528
1;-;-;235;-;1258015;-;4574
1;-;-;235;-;1258016;-;5554
1;-;-;235;-;1258017;-;5140
1;-;-;235;-;1258018;-;5272
1;-;1;236;-;-;795760;-
1;-;-;236;1564;-;-;13314
1;-;-;236;1565;-;-;14860
1;-;-;236;1566;-;-;12746
1;-;-;236;1567;-;-;16100
1;-;-;236;1568;-;-;15820
1;-;-;236;1569;-;-;11995
1;-;-;236;1570;-;-;11093
1;-;-;236;1571;-;-;11989
1;-;-;236;-;1258019;-;5215
1;-;-;236;-;1258020;-;5513
1;-;-;236;-;1258021;-;4172
1;-;-;236;-;1258022;-;5540
1;-;-;236;-;1258023;-;4224
1;-;-;236;-;1258024;-;4582
1;-;-;236;-;1258025;-;4735
1;-;-;236;-;1258026;-;4856
1;-;-;236;-;1258027;-;5419
1;-;-;236;-;1258028;-;3824
1;-;-;236;-;1258029;-;5240
1;-;-;236;-;1258030;-;4592
1;-;-;236;-;1258031;-;4571
1;-;-;236;-;1258032;-;5260
1;-;-;236;-;1258033;-;4621
1;-;-;236;-;1258034;-;4394
1;-;-;236;-;1258035;-;4892
1;-;-;236;-;1258036;-;5007
1;-;-;236;-;1258037;-;4523
1;-;-;236;-;1258038;-;5165
1;-;-;236;-;1258039;-;4413
1;-;-;236;-;1258040;-;5374
1;-;-;236;-;1258041;-;5318
1;-;-;236;-;1258042;-;5317
1;-;-;236;-;1258043;-;5454
1;-;-;236;-;1258044;-;4823
1;-;-;236;-;1258045;-;3766
1;-;-;236;-;1258046;-;4125
1;-;-;236;-;1258047;-;4703
1;-;-;236;-;1258048;-;3817
1;-;-;236;-;1258049;-;3950
1;-;-;236;-;1258050;-;4984
1;-;-;236;-;1258051;-;5483
1;-;-;236;-;1258052;-;4636
1;-;-;236;-;1258053;-;4024
1;-;-;236;-;1258054;-;4120
1;-;-;236;-;1258055;-;4983
1;-;-;236;-;1258056;-;5425
1;-;-;236;-;1258057;-;3812
1;-;-;236;-;1258058;-;4996
1;-;-;236;-;1258059;-;4984
1;-;-;236;-;1258060;-;4806
1;-;-;236;-;1258061;-;4048
1;-;-;236;-;1258062;-;3898
1;-;-;236;-;1258063;-;4269
1;-;-;236;-;1258064;-;3761
1;-;-;236;-;1258065;-;4156
1;-;-;236;-;1258066;-;3911
1;-;-;236;-;1258067;-;4583
1;-;-;236;-;1258068;-;3858
1;-;1;237;-;-;614876;-
1;-;-;237;1572;-;-;12563
1;-;-;237;1573;-;-;14786
1;-;-;237;1574;-;-;11774
1;-;-;237;1575;-;-;14873
1;-;-;237;1576;-;-;14582
1;-;-;237;1577;-;-;15407
1;-;-;237;1578;-;-;13964
1;-;-;237;-;1258069;-;3770
1;-;-;237;-;1258070;-;4924
1;-;-;237;-;1258071;-;5333
1;-;-;237;-;1258072;-;3944
1;-;-;237;-;1258073;-;3996
1;-;-;237;-;1258074;-;5038
1;-;-;237;-;1258075;-;4347
1;-;-;237;-;1258076;-;5206
1;-;-;237;-;1258077;-;4087
1;-;-;237;-;1258078;-;5244
1;-;-;237;-;1258079;-;5631
1;-;-;237;-;1258080;-;5205
1;-;-;237;-;1258081;-;4658
1;-;-;237;-;1258082;-;4240
1;-;-;237;-;1258083;-;5176
1;-;-;237;-;1258084;-;4120
1;-;-;237;-;1258085;-;4711
1;-;-;237;-;1258086;-;5190
1;-;-;237;-;1258087;-;5142
1;-;-;237;-;1258088;-;5137
1;-;-;237;-;1258089;-;5632
1;-;-;237;-;1258090;-;5219
1;-;-;237;-;1258091;-;4219
1;-;-;237;-;1258092;-;5494
1;-;-;237;-;1258093;-;5443
1;-;-;237;-;1258094;-;5197
1;-;-;237;-;1258095;-;4622
1;-;-;237;-;1258096;-;4970
1;-;-;237;-;1258097;-;5052
1;-;-;237;-;1258098;-;5239
1;-;-;237;-;1258099;-;5587
1;-;-;237;-;1258100;-;5110
1;-;-;237;-;1258101;-;4480
1;-;1;238;-;-;845864;-
1;-;-;238;1579;-;-;16323
1;-;-;238;1580;-;-;13738
1;-;-;238;1581;-;-;12202
1;-;-;238;1582;-;-;11489
1;-;-;238;1583;-;-;13027
1;-;-;238;1584;-;-;14972
1;-;-;238;1585;-;-;14573
1;-;-;238;1586;-;-;11724
1;-;-;238;-;1258102;-;3953
1;-;-;238;-;1258103;-;4499
1;-;-;238;-;1258104;-;4274
1;-;-;238;-;1258105;-;5028
1;-;-;238;-;1258106;-;4938
1;-;-;238;-;1258107;-;5483
1;-;-;238;-;1258108;-;3941
1;-;-;238;-;1258109;-;4811
1;-;-;238;-;1258110;-;4481
1;-;-;238;-;1258111;-;3991
1;-;-;238;-;1258112;-;4752
1;-;-;238;-;1258113;-;5414
1;-;-;238;-;1258114;-;4757
1;-;-;238;-;1258115;-;4951
1;-;-;238;-;1258116;-;4389
1;-;-;238;-;1258117;-;4156
1;-;-;238;-;1258118;-;5128
1;-;-;238;-;1258119;-;3813
1;-;-;238;-;1258120;-;5241
1;-;-;238;-;1258121;-;5545
1;-;-;238;-;1258122;-;5160
1;-;-;238;-;1258123;-;5503
1;-;-;238;-;1258124;-;4848
1;-;-;238;-;1258125;-;3825
1;-;-;238;-;1258126;-;4980
1;-;-;238;-;1258127;-;3804
1;-;-;238;-;1258128;-;5309
1;-;-;238;-;1258129;-;5462
1;-;-;238;-;1258130;-;4039
1;-;-;238;-;1258131;-;5301
1;-;-;238;-;1258132;-;4183
1;-;-;238;-;1258133;-;4049
1;-;-;238;-;1258134;-;4644
1;-;-;238;-;1258135;-;5615
1;-;-;238;-;1258136;-;4245
1;-;-;238;-;1258137;-;5228
1;-;-;238;-;1258138;-;3898
1;-;-;238;-;1258139;-;5432
1;-;-;238;-;1258140;-;4649
1;-;-;238;-;1258141;-;4088
1;-;-;238;-;1258142;-;4323
1;-;-;238;-;1258143;-;4114
1;-;-;238;-;1258144;-;5459
1;-;-;238;-;1258145;-;5370
1;-;1;239;-;-;712023;-
1;-;-;239;1587;-;-;15396
1;-;-;239;1588;-;-;15007
1;-;-;239;1589;-;-;14391
1;-;-;239;1590;-;-;14141
1;-;-;239;1591;-;-;15298
1;-;-;239;1592;-;-;15087
1;-;-;239;1593;-;-;14733
1;-;-;239;-;1258146;-;3993
1;-;-;239;-;1258147;-;3904
1;-;-;239;-;1258148;-;4569
1;-;-;239;-;1258149;-;4768
1;-;-;239;-;1258150;-;4180
1;-;-;239;-;1258151;-;4264
1;-;-;239;-;1258152;-;4464
1;-;-;239;-;1258153;-;5296
1;-;-;239;-;1258154;-;4274
1;-;-;239;-;1258155;-;4492
1;-;-;239;-;1258156;-;4347
1;-;-;239;-;1258157;-;4233
1;-;-;239;-;1258158;-;4612
1;-;-;239;-;1258159;-;5284
1;-;-;239;-;1258160;-;3965
1;-;-;239;-;1258161;-;4404
1;-;-;239;-;1258162;-;4312
1;-;-;239;-;1258163;-;4038
1;-;-;239;-;1258164;-;4085
1;-;-;239;-;1258165;-;4034
1;-;-;239;-;1258166;-;5068
1;-;-;239;-;1258167;-;5083
1;-;-;239;-;1258168;-;3976
1;-;-;239;-;1258169;-;4233
1;-;-;239;-;1258170;-;3949
1;-;-;239;-;1258171;-;5545
1;-;-;239;-;1258172;-;5163
1;-;-;239;-;1258173;-;5391
1;-;-;239;-;1258174;-;4848
1;-;-;239;-;1258175;-;4144
1;-;-;239;-;1258176;-;4814
1;-;-;239;-;1258177;-;4558
1;-;-;239;-;1258178;-;4258
1;-;1;240;-;-;886697;-
1;-;-;240;1594;-;-;15430
1;-;-;240;1595;-;-;15367
1;-;-;240;1596;-;-;14117
1;-;-;240;1597;-;-;15115
1;-;-;240;1598;-;-;11923
1;-;-;240;1599;-;-;12750
1;-;-;240;-;1258179;-;4313
1;-;-;240;-;1258180;-;3942
1;-;-;240;-;1258181;-;4368
1;-;-;240;-;1258182;-;4833
1;-;-;240;-;1258183;-;4398
1;-;-;240;-;1258184;-;3854
1;-;-;240;-;1258185;-;5302
1;-;-;240;-;1258186;-;4008
1;-;-;240;-;1258187;-;4319
1;-;-;240;-;1258188;-;4592
1;-;-;240;-;1258189;-;5352
1;-;-;240;-;1258190;-;4503
1;-;-;240;-;1258191;-;5009
1;-;-;240;-;1258192;-;3797
1;-;-;240;-;1258193;-;4053
1;-;-;240;-;1258194;-;4874
1;-;-;240;-;1258195;-;3968
1;-;-;240;-;1258196;-;4330
1;-;-;240;-;1258197;-;4742
1;-;-;240;-;1258198;-;5338
1;-;-;240;-;1258199;-;4194
1;-;-;240;-;1258200;-;4295
1;-;-;240;-;1258201;-;4930
1;-;-;240;-;1258202;-;3794
1;-;-;240;-;1258203;-;4893
1;-;-;240;-;1258204;-;4408
1;-;-;240;-;1258205;-;5408
1;-;-;240;-;1258206;-;5282
1;-;-;240;-;1258207;-;3979
1;-;-;240;-;1258208;-;3972
1;-;1;241;-;-;786578;-
1;-;-;241;1600;-;-;14316
1;-;-;241;1601;-;-;12835
1;-;-;241;1602;-;-;12132
1;-;-;241;1603;-;-;13339
1;-;-;241;1604;-;-;13950
1;-;-;241;1605;-;-;14957
1;-;-;241;1606;-;-;15253
1;-;-;241;-;1258209;-;4633
1;-;-;241;-;1258210;-;4253
1;-;-;241;-;1258211;-;4070
1;-;-;241;-;1258212;-;4083
1;-;-;241;-;1258213;-;5600
1;-;-;241;-;1258214;-;5225
1;-;-;241;-;1258215;-;5191
1;-;-;241;-;1258216;-;5514
1;-;-;241;-;1258217;-;5020
1;-;-;241;-;1258218;-;5182
1;-;-;241;-;1258219;-;4439
1;-;-;241;-;1258220;-;5513
1;-;-;241;-;1258221;-;4816
1;-;-;241;-;1258222;-;4415
1;-;-;241;-;1258223;-;4435
1;-;-;241;-;1258224;-;3903
1;-;-;241;-;1258225;-;4524
1;-;-;241;-;1258226;-;4024
1;-;-;241;-;1258227;-;5572
1;-;-;241;-;1258228;-;5298
1;-;-;241;-;1258229;-;5601
1;-;-;241;-;1258230;-;3759
1;-;-;241;-;1258231;-;5350
1;-;-;241;-;1258232;-;5062
1;-;-;241;-;1258233;-;4565
1;-;-;241;-;1258234;-;4485
1;-;-;241;-;1258235;-;5368
1;-;-;241;-;1258236;-;5021
1;-;-;241;-;1258237;-;3758
1;-;-;241;-;1258238;-;5146
1;-;-;241;-;1258239;-;4405
1;-;-;241;-;1258240;-;3972
1;-;-;241;-;1258241;-;4594
1;-;-;241;-;1258242;-;4544
1;-;-;241;-;1258243;-;4791
1;-;1;242;-;-;694702;-
1;-;-;242;1607;-;-;15937
1;-;-;242;1608;-;-;11491
1;-;-;242;1609;-;-;14346
1;-;-;242;1610;-;-;11121
1;-;-;242;1611;-;-;12595
1;-;-;242;1612;-;-;14014
1;-;-;242;1613;-;-;11782
1;-;-;242;1614;-;-;13289
1;-;-;242;1615;-;-;15337
1;-;-;242;-;1258244;-;4278
1;-;-;242;-;1258245;-;5000
1;-;-;242;-;1258246;-;4875
1;-;-;242;-;1258247;-;4683
1;-;-;242;-;1258248;-;5219
1;-;-;242;-;1258249;-;5284
1;-;-;242;-;1258250;-;3971
1;-;-;242;-;1258251;-;5392
1;-;-;242;-;1258252;-;4323
1;-;-;242;-;1258253;-;4361
1;-;-;242;-;1258254;-;4465
1;-;-;242;-;1258255;-;4275
1;-;-;242;-;1258256;-;4032
1;-;-;242;-;1258257;-;4813
1;-;-;242;-;1258258;-;4636
1;-;-;242;-;1258259;-;4520
1;-;-;242;-;1258260;-;5335
1;-;-;242;-;1258261;-;4900
1;-;-;242;-;1258262;-;4660
1;-;-;242;-;1258263;-;4849
1;-;-;242;-;1258264;-;5239
1;-;-;242;-;1258265;-;4415
1;-;-;242;-;1258266;-;4502
1;-;-;242;-;1258267;-;3937
1;-;-;242;-;1258268;-;5471
1;-;-;242;-;1258269;-;4555
1;-;-;242;-;1258270;-;5465
1;-;-;242;-;1258271;-;4674
1;-;-;242;-;1258272;-;4836
1;-;-;242;-;1258273;-;5239
1;-;-;242;-;1258274;-;4798
1;-;-;242;-;1258275;-;4022
1;-;-;242;-;1258276;-;4070
1;-;-;242;-;1258277;-;4739
1;-;-;242;-;1258278;-;4627
1;-;-;242;-;1258279;-;4545
1;-;-;242;-;1258280;-;4245
1;-;-;242;-;1258281;-;5511
1;-;-;242;-;1258282;-;4072
1;-;-;242;-;1258283;-;5054
1;-;-;242;-;1258284;-;4209
1;-;-;242;-;1258285;-;5208
1;-;-;242;-;1258286;-;4285
1;-;-;242;-;1258287;-;4802
1;-;-;242;-;1258288;-;4483
1;-;-;242;-;1258289;-;4596
1;-;-;242;-;1258290;-;3916
1;-;-;242;-;1258291;-;4189
1;-;-;242;-;1258292;-;5254
1;-;-;242;-;1258293;-;5605
1;-;1;243;-;-;678841;-
1;-;-;243;1616;-;-;15337
1;-;-;243;1617;-;-;12847
1;-;-;243;1618;-;-;13335
1;-;-;243;1619;-;-;12652
1;-;-;243;1620;-;-;13027
1;-;-;243;-;1258294;-;5267
1;-;-;243;-;1258295;-;4267
1;-;-;243;-;1258296;-;4101
1;-;-;243;-;1258297;-;5117
1;-;-;243;-;1258298;-;4602
1;-;-;243;-;1258299;-;4778
1;-;-;243;-;1258300;-;4682
1;-;-;243;-;1258301;-;5625
1;-;-;243;-;1258302;-;4160
1;-;-;243;-;1258303;-;4958
1;-;-;243;-;1258304;-;3906
1;-;-;243;-;1258305;-;5496
1;-;-;243;-;1258306;-;4523
1;-;-;243;-;1258307;-;5465
1;-;-;243;-;1258308;-;4274
1;-;-;243;-;1258309;-;4074
1;-;-;243;-;1258310;-;4212
1;-;-;243;-;1258311;-;5508
1;-;-;243;-;1258312;-;5595
1;-;-;243;-;1258313;-;5391
1;-;-;243;-;1258314;-;4196
1;-;-;243;-;1258315;-;3889
1;-;-;243;-;1258316;-;5135
1;-;-;243;-;1258317;-;4191
1;-;-;243;-;1258318;-;4309
1;-;-;243;-;1258319;-;4030
1;-;-;243;-;1258320;-;5548
1;-;-;243;-;1258321;-;3822
1;-;-;243;-;1258322;-;5556
1;-;-;243;-;1258323;-;3868
1;-;-;243;-;1258324;-;4611
1;-;-;243;-;1258325;-;3926
1;-;-;243;-;1258326;-;4809
1;-;-;243;-;1258327;-;4927
1;-;-;243;-;1258328;-;5241
1;-;-;243;-;1258329;-;3856
1;-;1;244;-;-;578780;-
1;-;-;244;1621;-;-;13230
1;-;-;244;1622;-;-;12181
1;-;-;244;1623;-;-;13117
1;-;-;244;1624;-;-;12711
1;-;-;244;1625;-;-;14764
1;-;-;244;1626;-;-;12232
1;-;-;244;1627;-;-;15398
1;-;-;244;-;1258330;-;5201
1;-;-;244;-;1258331;-;4790
1;-;-;244;-;1258332;-;4807
1;-;-;244;-;1258333;-;4011
1;-;-;244;-;1258334;-;5556
1;-;-;244;-;1258335;-;4935
1;-;-;244;-;1258336;-;4176
1;-;-;244;-;1258337;-;5001
1;-;-;244;-;1258338;-;3946
1;-;-;244;-;1258339;-;4075
1;-;-;244;-;1258340;-;5345
1;-;-;244;-;1258341;-;4564
1;-;-;244;-;1258342;-;5161
1;-;-;244;-;1258343;-;5452
1;-;-;244;-;1258344;-;5041
1;-;-;244;-;1258345;-;4151
1;-;-;244;-;1258346;-;5383
1;-;-;244;-;1258347;-;5498
1;-;-;244;-;1258348;-;5106
1;-;-;244;-;1258349;-;5039
1;-;-;244;-;1258350;-;4729
1;-;-;244;-;1258351;-;3974
1;-;-;244;-;1258352;-;5238
1;-;-;244;-;1258353;-;3771
1;-;-;244;-;1258354;-;5140
1;-;-;244;-;1258355;-;4174
1;-;-;244;-;1258356;-;5307
1;-;-;244;-;1258357;-;3853
1;-;-;244;-;1258358;-;4633
1;-;-;244;-;1258359;-;4424
1;-;-;244;-;1258360;-;4603
1;-;-;244;-;1258361;-;4749
1;-;-;244;-;1258362;-;5326
1;-;-;244;-;1258363;-;4301
1;-;-;244;-;1258364;-;4944
1;-;-;244;-;1258365;-;5348
1;-;-;244;-;1258366;-;5557
1;-;-;244;-;1258367;-;5508
1;-;-;244;-;1258368;-;4949
1;-;-;244;-;1258369;-;4622
1;-;-;244;-;1258370;-;5555
1;-;-;244;-;1258371;-;5541
1;-;-;244;-;1258372;-;4595
1;-;-;244;-;1258373;-;4646
1;-;-;244;-;1258374;-;5585
1;-;-;244;-;1258375;-;4131
1;-;-;244;-;1258376;-;5370
1;-;-;244;-;1258377;-;4543
1;-;1;245;-;-;739965;-
1;-;-;245;1628;-;-;16199
1;-;-;245;1629;-;-;14353
1;-;-;245;1630;-;-;14090
1;-;-;245;1631;-;-;15210
1;-;-;245;1632;-;-;12138
1;-;-;245;1633;-;-;14252
1;-;-;245;-;1258378;-;5205
1;-;-;245;-;1258379;-;4563
1;-;-;245;-;1258380;-;4231
1;-;-;245;-;1258381;-;4134
1;-;-;245;-;1258382;-;5625
1;-;-;245;-;1258383;-;4485
1;-;-;245;-;1258384;-;5176
1;-;-;245;-;1258385;-;4127
1;-;-;245;-;1258386;-;4363
1;-;-;245;-;1258387;-;4541
1;-;-;245;-;1258388;-;5267
1;-;-;245;-;1258389;-;3867
1;-;-;245;-;1258390;-;4934
1;-;-;245;-;1258391;-;5590
1;-;-;245;-;1258392;-;5198
1;-;-;245;-;1258393;-;4019
1;-;-;245;-;1258394;-;4246
1;-;-;245;-;1258395;-;5621
1;-;-;245;-;1258396;-;5213
1;-;-;245;-;1258397;-;5281
1;-;-;245;-;1258398;-;5481
1;-;-;245;-;1258399;-;5098
1;-;-;245;-;1258400;-;5203
1;-;-;245;-;1258401;-;4117
1;-;-;245;-;1258402;-;4786
1;-;-;245;-;1258403;-;4809
1;-;-;245;-;1258404;-;4875
1;-;-;245;-;1258405;-;4560
1;-;-;245;-;1258406;-;5625
1;-;-;245;-;1258407;-;4897
1;-;-;245;-;1258408;-;4718
1;-;-;245;-;1258409;-;4189
1;-;1;246;-;-;658702;-
1;-;-;246;1634;-;-;15204
1;-;-;246;1635;-;-;11913
1;-;-;246;1636;-;-;12899
1;-;-;246;1637;-;-;11196
1;-;-;246;1638;-;-;14502
1;-;-;246;1639;-;-;13537
1;-;-;246;1640;-;-;14529
1;-;-;246;-;1258410;-;4021
1;-;-;246;-;1258411;-;4327
1;-;-;246;-;1258412;-;4051
1;-;-;246;-;1258413;-;4950
1;-;-;246;-;1258414;-;5160
1;-;-;246;-;1258415;-;5299
1;-;-;246;-;1258416;-;4664
1;-;-;246;-;1258417;-;5127
1;-;-;246;-;1258418;-;3933
1;-;-;246;-;1258419;-;5443
1;-;-;246;-;1258420;-;4205
1;-;-;246;-;1258421;-;4630
1;-;-;246;-;1258422;-;3820
1;-;-;246;-;1258423;-;4377
1;-;-;246;-;1258424;-;4673
1;-;-;246;-;1258425;-;5381
1;-;-;246;-;1258426;-;4281
1;-;-;246;-;1258427;-;4326
1;-;-;246;-;1258428;-;4596
1;-;-;246;-;1258429;-;5155
1;-;-;246;-;1258430;-;4513
1;-;-;246;-;1258431;-;4580
1;-;-;246;-;1258432;-;4244
1;-;-;246;-;1258433;-;3985
1;-;-;246;-;1258434;-;4724
1;-;-;246;-;1258435;-;4712
1;-;-;246;-;1258436;-;3877
1;-;-;246;-;1258437;-;5051
1;-;-;246;-;1258438;-;4720
1;-;-;246;-;1258439;-;3941
1;-;-;246;-;1258440;-;5060
1;-;-;246;-;1258441;-;4911
1;-;-;246;-;1258442;-;4608
1;-;-;246;-;1258443;-;5020
1;-;-;246;-;1258444;-;4121
1;-;-;246;-;1258445;-;5425
1;-;-;246;-;1258446;-;5066
1;-;-;246;-;1258447;-;5096
1;-;-;246;-;1258448;-;5175
1;-;-;246;-;1258449;-;4215
1;-;-;246;-;1258450;-;3905
1;-;-;246;-;1258451;-;5122
1;-;-;246;-;1258452;-;4999
1;-;-;246;-;1258453;-;3794
1;-;-;246;-;1258454;-;5435
1;-;-;246;-;1258455;-;5106
1;-;-;246;-;1258456;-;3761
1;-;-;246;-;1258457;-;4436
1;-;-;246;-;1258458;-;5307
1;-;-;246;-;1258459;-;5589
1;-;1;247;-;-;792411;-
1;-;-;247;1641;-;-;14992
1;-;-;247;1642;-;-;16100
1;-;-;247;1643;-;-;16283
1;-;-;247;1644;-;-;13353
1;-;-;247;1645;-;-;13068
1;-;-;247;1646;-;-;11801
1;-;-;247;-;1258460;-;4333
1;-;-;247;-;1258461;-;4234
1;-;-;247;-;1258462;-;3989
1;-;-;247;-;1258463;-;4798
1;-;-;247;-;1258464;-;3944
1;-;-;247;-;1258465;-;4578
1;-;-;247;-;1258466;-;5384
1;-;-;247;-;1258467;-;5420
1;-;-;247;-;1258468;-;3958
1;-;-;247;-;1258469;-;5468
1;-;-;247;-;1258470;-;3982
1;-;-;247;-;1258471;-;4302
1;-;-;247;-;1258472;-;4825
1;-;-;247;-;1258473;-;4004
1;-;-;247;-;1258474;-;5295
1;-;-;247;-;1258475;-;4816
1;-;-;247;-;1258476;-;5159
1;-;-;247;-;1258477;-;4845
1;-;-;247;-;1258478;-;4798
1;-;-;247;-;1258479;-;4842
1;-;-;247;-;1258480;-;5007
1;-;-;247;-;1258481;-;5344
1;-;-;247;-;1258482;-;4931
1;-;-;247;-;1258483;-;4593
1;-;-;247;-;1258484;-;5476
1;-;-;247;-;1258485;-;4785
1;-;-;247;-;1258486;-;3948
1;-;-;247;-;1258487;-;4820
1;-;-;247;-;1258488;-;4054
1;-;-;247;-;1258489;-;4997
1;-;-;247;-;1258490;-;4830
1;-;-;247;-;1258491;-;4538
1;-;-;247;-;1258492;-;4763
